Time_s,Truth_kph,RawMT_kph,RawValid,Method,Kalman_kph,KalmanAccel_kph_s
28.355,0.0149177455253215,NaN,0,T,0,-0.447278056782975
28.356,0.0158135476263278,NaN,0,T,0,-0.447278056782975
28.357,0.0167148471418795,NaN,0,T,0,-0.447278056782975
28.358,0.0176216266368875,NaN,0,T,0,-0.447278056782975
28.359,0.0185338685702464,NaN,0,T,0,-0.447278056782975
28.36,0.0194515552951924,NaN,0,T,0,-0.447278056782975
28.361,0.0203746690596324,0,1,T,0,-0.447213176292828
28.362,0.0213031920064904,NaN,0,T,0,-0.447213176292828
28.363,0.0222371061740565,NaN,0,T,0,-0.447213176292828
28.364,0.0231763934963213,NaN,0,T,0,-0.447213176292828
28.365,0.0241210358033445,NaN,0,T,0,-0.447213176292828
28.366,0.0250710148215935,NaN,0,T,0,-0.447213176292828
28.367,0.0260263121743035,NaN,0,T,0,-0.447213176292828
28.368,0.0269869093818175,NaN,0,T,0,-0.447213176292828
28.369,0.0279527878619776,NaN,0,T,0,-0.447213176292828
28.37,0.028923928930444,NaN,0,T,0,-0.447213176292828
28.371,0.0299003138010758,0,1,T,0,-0.447148305214003
28.372,0.0308819235863124,NaN,0,T,0,-0.447148305214003
28.373,0.0318687392974983,NaN,0,T,0,-0.447148305214003
28.374,0.0328607418452854,NaN,0,T,0,-0.447148305214003
28.375,0.0338579120399894,NaN,0,T,0,-0.447148305214003
28.376,0.0348602305919512,NaN,0,T,0,-0.447148305214003
28.377,0.0358676781119296,NaN,0,T,0,-0.447148305214003
28.378,0.0368802351114634,NaN,0,T,0,-0.447148305214003
28.379,0.0378978820032549,NaN,0,T,0,-0.447148305214003
28.38,0.0389205991015357,NaN,0,T,0,-0.447148305214003
28.381,0.0399483666224672,0,1,T,0,-0.447083443545136
28.382,0.0409811646845133,NaN,0,T,0,-0.447083443545136
28.383,0.0420189733088122,NaN,0,T,0,-0.447083443545136
28.384,0.0430617724195986,NaN,0,T,0,-0.447083443545136
28.385,0.0441095418445497,NaN,0,T,0,-0.447083443545136
28.386,0.0451622613151947,NaN,0,T,0,-0.447083443545136
28.387,0.0462199104673275,NaN,0,T,0,-0.447083443545136
28.388,0.0472824688413533,NaN,0,T,0,-0.447083443545136
28.389,0.0483499158827384,NaN,0,T,0,-0.447083443545136
28.39,0.049422230942357,NaN,0,T,0,-0.447083443545136
28.391,0.0504993932769281,0,1,T,0,-0.447018591284861
28.392,0.0515813820494033,NaN,0,T,0,-0.447018591284861
28.393,0.052668176329359,NaN,0,T,0,-0.447018591284861
28.394,0.0537597550934225,NaN,0,T,0,-0.447018591284861
28.395,0.0548560972256649,NaN,0,T,0,-0.447018591284861
28.396,0.055957181518016,NaN,0,T,0,-0.447018591284861
28.397,0.0570629866706575,NaN,0,T,0,-0.447018591284861
28.398,0.0581734912924736,NaN,0,T,0,-0.447018591284861
28.399,0.059288673901419,NaN,0,T,0,-0.447018591284861
28.4,0.0604085129249552,NaN,0,T,0,-0.447018591284861
28.401,0.06153298670049,0,1,T,0,-0.446953748431813
28.402,0.0626620734757531,NaN,0,T,0,-0.446953748431813
28.403,0.0637957514092384,NaN,0,T,0,-0.446953748431813
28.404,0.0649339985706485,NaN,0,T,0,-0.446953748431813
28.405,0.0660767929412715,NaN,0,T,0,-0.446953748431813
28.406,0.067224112414447,NaN,0,T,0,-0.446953748431813
28.407,0.0683759347959759,NaN,0,T,0,-0.446953748431813
28.408,0.0695322378045565,NaN,0,T,0,-0.446953748431813
28.409,0.0706929990722011,NaN,0,T,0,-0.446953748431813
28.41,0.0718581961446906,NaN,0,T,0,-0.446953748431813
28.411,0.0730278064819983,0,1,T,0,-0.446888914984628
28.412,0.0742018074587104,NaN,0,T,0,-0.446888914984628
28.413,0.075380176364505,NaN,0,T,0,-0.446888914984628
28.414,0.0765628904045431,NaN,0,T,0,-0.446888914984628
28.415,0.0777499266999311,NaN,0,T,0,-0.446888914984628
28.416,0.0789412622881872,NaN,0,T,0,-0.446888914984628
28.417,0.0801368741236357,NaN,0,T,0,-0.446888914984628
28.418,0.0813367390778945,NaN,0,T,0,-0.446888914984628
28.419,0.082540833940304,NaN,0,T,0,-0.446888914984628
28.42,0.0837491354183832,NaN,0,T,0,-0.446888914984628
28.421,0.0849616201382653,0,1,T,0,-0.446824090941942
28.422,0.0861782646451726,NaN,0,T,0,-0.446824090941942
28.423,0.087399045403859,NaN,0,T,0,-0.446824090941942
28.424,0.0886239387990495,NaN,0,T,0,-0.446824090941942
28.425,0.08985292113594,NaN,0,T,0,-0.446824090941942
28.426,0.0910859686406008,NaN,0,T,0,-0.446824090941942
28.427,0.0923230574604799,NaN,0,T,0,-0.446824090941942
28.428,0.0935641636648483,NaN,0,T,0,-0.446824090941942
28.429,0.0948092632452473,NaN,0,T,0,-0.446824090941942
28.43,0.0960583321159969,NaN,0,T,0,-0.446824090941942
28.431,0.0973113461146093,0,1,T,0,-0.44675927630239
28.432,0.0985682810022806,NaN,0,T,0,-0.44675927630239
28.433,0.0998291124643841,NaN,0,T,0,-0.44675927630239
28.434,0.101093816110888,NaN,0,T,0,-0.44675927630239
28.435,0.102362367476871,NaN,0,T,0,-0.44675927630239
28.436,0.103634742022976,NaN,0,T,0,-0.44675927630239
28.437,0.104910915135894,NaN,0,T,0,-0.44675927630239
28.438,0.106190862128822,NaN,0,T,0,-0.44675927630239
28.439,0.107474558241966,NaN,0,T,0,-0.44675927630239
28.44,0.108761978643007,NaN,0,T,0,-0.44675927630239
28.441,0.110053098427565,0,1,T,0,-0.446694471064609
28.442,0.11134789261973,NaN,0,T,0,-0.446694471064609
28.443,0.112646336172483,NaN,0,T,0,-0.446694471064609
28.444,0.113948403968213,NaN,0,T,0,-0.446694471064609
28.445,0.115254070819227,NaN,0,T,0,-0.446694471064609
28.446,0.116563311468177,NaN,0,T,0,-0.446694471064609
28.447,0.117876100588601,NaN,0,T,0,-0.446694471064609
28.448,0.119192412785396,NaN,0,T,0,-0.446694471064609
28.449,0.12051222259529,NaN,0,T,0,-0.446694471064609
28.45,0.121835504487369,NaN,0,T,0,-0.446694471064609
28.451,0.123162232863546,0,1,T,0,-0.446629675227235
28.452,0.124492382059067,NaN,0,T,0,-0.446629675227235
28.453,0.125825926343,NaN,0,T,0,-0.446629675227235
28.454,0.127162839918747,NaN,0,T,0,-0.446629675227235
28.455,0.128503096924515,NaN,0,T,0,-0.446629675227235
28.456,0.129846671433851,NaN,0,T,0,-0.446629675227235
28.457,0.131193537456124,NaN,0,T,0,-0.446629675227235
28.458,0.132543668937015,NaN,0,T,0,-0.446629675227235
28.459,0.133897039759068,NaN,0,T,0,-0.446629675227235
28.46,0.135253623742135,NaN,0,T,0,-0.446629675227235
28.461,0.136613394643914,0,1,T,0,-0.446564888788903
28.462,0.137976326160479,NaN,0,T,0,-0.446564888788903
28.463,0.139342391926734,NaN,0,T,0,-0.446564888788903
28.464,0.140711565516968,NaN,0,T,0,-0.446564888788903
28.465,0.142083820445355,NaN,0,T,0,-0.446564888788903
28.466,0.143459130166445,NaN,0,T,0,-0.446564888788903
28.467,0.144837468075711,NaN,0,T,0,-0.446564888788903
28.468,0.146218807510042,NaN,0,T,0,-0.446564888788903
28.469,0.147603121748269,NaN,0,T,0,-0.446564888788903
28.47,0.148990384011659,NaN,0,T,0,-0.446564888788903
28.471,0.150380567464484,0,1,T,0,-0.446500111748252
28.472,0.151773645214478,NaN,0,T,0,-0.446500111748252
28.473,0.153169590313389,NaN,0,T,0,-0.446500111748252
28.474,0.154568375757523,NaN,0,T,0,-0.446500111748252
28.475,0.15596997448821,NaN,0,T,0,-0.446500111748252
28.476,0.157374359392379,NaN,0,T,0,-0.446500111748252
28.477,0.158781503303059,NaN,0,T,0,-0.446500111748252
28.478,0.160191378999896,NaN,0,T,0,-0.446500111748252
28.479,0.161603959209704,NaN,0,T,0,-0.446500111748252
28.48,0.163019216606976,NaN,0,T,0,-0.446500111748252
28.481,0.164437123814421,0,1,T,0,-0.446435344103916
28.482,0.165857653403474,NaN,0,T,0,-0.446435344103916
28.483,0.167280777894857,NaN,0,T,0,-0.446435344103916
28.484,0.168706469759095,NaN,0,T,0,-0.446435344103916
28.485,0.170134701417028,NaN,0,T,0,-0.446435344103916
28.486,0.171565445240402,NaN,0,T,0,-0.446435344103916
28.487,0.172998673552324,NaN,0,T,0,-0.446435344103916
28.488,0.174434358627883,NaN,0,T,0,-0.446435344103916
28.489,0.175872472694611,NaN,0,T,0,-0.446435344103916
28.49,0.177312987933055,NaN,0,T,0,-0.446435344103916
28.491,0.178755876477339,0,1,T,0,-0.446370585854534
28.492,0.180201110415648,NaN,0,T,0,-0.446370585854534
28.493,0.18164866179081,NaN,0,T,0,-0.446370585854534
28.494,0.183098502600828,NaN,0,T,0,-0.446370585854534
28.495,0.1845506047994,NaN,0,T,0,-0.446370585854534
28.496,0.186004940296496,NaN,0,T,0,-0.446370585854534
28.497,0.187461480958878,NaN,0,T,0,-0.446370585854534
28.498,0.188920198610654,NaN,0,T,0,-0.446370585854534
28.499,0.190381065033807,NaN,0,T,0,-0.446370585854534
28.5,0.191844051968766,NaN,0,T,0,-0.446370585854534
28.501,0.193309131114942,0,1,T,0,-0.446305836998743
28.502,0.194776274131253,NaN,0,T,0,-0.446305836998743
28.503,0.196245452636726,NaN,0,T,0,-0.446305836998743
28.504,0.197716638210985,NaN,0,T,0,-0.446305836998743
28.505,0.199189802394827,NaN,0,T,0,-0.446305836998743
28.506,0.200664916690805,NaN,0,T,0,-0.446305836998743
28.507,0.202141952563711,NaN,0,T,0,-0.446305836998743
28.508,0.203620881441189,NaN,0,T,0,-0.446305836998743
28.509,0.205101674714256,NaN,0,T,0,-0.446305836998743
28.51,0.206584303737869,NaN,0,T,0,-0.446305836998743
28.511,0.208068739831459,0,1,T,0,-0.44624109753518
28.512,0.209554954279516,NaN,0,T,0,-0.44624109753518
28.513,0.211042918332122,NaN,0,T,0,-0.44624109753518
28.514,0.212532603205515,NaN,0,T,0,-0.44624109753518
28.515,0.21402398008265,NaN,0,T,0,-0.44624109753518
28.516,0.215517020113731,NaN,0,T,0,-0.44624109753518
28.517,0.217011694416824,NaN,0,T,0,-0.44624109753518
28.518,0.218507974078352,NaN,0,T,0,-0.44624109753518
28.519,0.220005830153681,NaN,0,T,0,-0.44624109753518
28.52,0.221505233667715,NaN,0,T,0,-0.44624109753518
28.521,0.223006155615392,0,1,T,0,-0.446176367462482
28.522,0.224508566962277,NaN,0,T,0,-0.446176367462482
28.523,0.226012438645155,NaN,0,T,0,-0.446176367462482
28.524,0.227517741572524,NaN,0,T,0,-0.446176367462482
28.525,0.229024446625218,NaN,0,T,0,-0.446176367462482
28.526,0.230532524656941,NaN,0,T,0,-0.446176367462482
28.527,0.232041946494843,NaN,0,T,0,-0.446176367462482
28.528,0.233552682940066,NaN,0,T,0,-0.446176367462482
28.529,0.235064704768332,NaN,0,T,0,-0.446176367462482
28.53,0.236577982730503,NaN,0,T,0,-0.446176367462482
28.531,0.238092487553119,0,1,T,0,-0.446111646779289
28.532,0.239608189939022,NaN,0,T,0,-0.446111646779289
28.533,0.24112506056786,NaN,0,T,0,-0.446111646779289
28.534,0.242643070096681,NaN,0,T,0,-0.446111646779289
28.535,0.24416218916053,NaN,0,T,0,-0.446111646779289
28.536,0.245682388372956,NaN,0,T,0,-0.446111646779289
28.537,0.247203638326632,NaN,0,T,0,-0.446111646779289
28.538,0.2487259095939,NaN,0,T,0,-0.446111646779289
28.539,0.250249172727352,NaN,0,T,0,-0.446111646779289
28.54,0.251773398260375,NaN,0,T,0,-0.446111646779289
28.541,0.253298556707758,0,1,T,0,-0.446046935484236
28.542,0.254824618566238,NaN,0,T,0,-0.446046935484236
28.543,0.256351554315061,NaN,0,T,0,-0.446046935484236
28.544,0.2578793344166,NaN,0,T,0,-0.446046935484236
28.545,0.259407929316866,NaN,0,T,0,-0.446046935484236
28.546,0.260937309446108,NaN,0,T,0,-0.446046935484236
28.547,0.262467445219416,NaN,0,T,0,-0.446046935484236
28.548,0.263998307037225,NaN,0,T,0,-0.446046935484236
28.549,0.265529865285947,NaN,0,T,0,-0.446046935484236
28.55,0.267062090338522,NaN,0,T,0,-0.446046935484236
28.551,0.26859495255497,0,1,T,0,-0.445982233575963
28.552,0.270128422283023,NaN,0,T,0,-0.445982233575963
28.553,0.271662469858622,NaN,0,T,0,-0.445982233575963
28.554,0.273197065606554,NaN,0,T,0,-0.445982233575963
28.555,0.274732179840994,NaN,0,T,0,-0.445982233575963
28.556,0.276267782866094,NaN,0,T,0,-0.445982233575963
28.557,0.277803844976534,NaN,0,T,0,-0.445982233575963
28.558,0.27934033645813,NaN,0,T,0,-0.445982233575963
28.559,0.280877227588391,NaN,0,T,0,-0.445982233575963
28.56,0.282414488637075,NaN,0,T,0,-0.445982233575963
28.561,0.28395208986682,0,1,T,0,-0.445917541053108
28.562,0.285490001533652,NaN,0,T,0,-0.445917541053108
28.563,0.287028193887594,NaN,0,T,0,-0.445917541053108
28.564,0.288566637173266,NaN,0,T,0,-0.445917541053108
28.565,0.290105301630403,NaN,0,T,0,-0.445917541053108
28.566,0.291644157494477,NaN,0,T,0,-0.445917541053108
28.567,0.293183174997262,NaN,0,T,0,-0.445917541053108
28.568,0.294722324367387,NaN,0,T,0,-0.445917541053108
28.569,0.296261575830945,NaN,0,T,0,-0.445917541053108
28.57,0.297800899612052,NaN,0,T,0,-0.445917541053108
28.571,0.299340265933426,0,1,T,0,-0.44585285791431
28.572,0.300879645016946,NaN,0,T,0,-0.44585285791431
28.573,0.302419007084277,NaN,0,T,0,-0.44585285791431
28.574,0.303958322357382,NaN,0,T,0,-0.44585285791431
28.575,0.305497561059133,NaN,0,T,0,-0.44585285791431
28.576,0.30703669341391,NaN,0,T,0,-0.44585285791431
28.577,0.308575689648111,NaN,0,T,0,-0.44585285791431
28.578,0.310114519990807,NaN,0,T,0,-0.44585285791431
28.579,0.311653154674249,NaN,0,T,0,-0.44585285791431
28.58,0.313191563934472,NaN,0,T,0,-0.44585285791431
28.581,0.314729718011902,0,1,T,0,-0.445788184158207
28.582,0.316267587151867,NaN,0,T,0,-0.445788184158207
28.583,0.317805141605226,NaN,0,T,0,-0.445788184158207
28.584,0.319342351628925,NaN,0,T,0,-0.445788184158207
28.585,0.320879187486559,NaN,0,T,0,-0.445788184158207
28.586,0.322415619448975,NaN,0,T,0,-0.445788184158207
28.587,0.32395161779483,NaN,0,T,0,-0.445788184158207
28.588,0.325487152811171,NaN,0,T,0,-0.445788184158207
28.589,0.327022194793991,NaN,0,T,0,-0.445788184158207
28.59,0.328556714048853,NaN,0,T,0,-0.445788184158207
28.591,0.330090680891403,0,1,T,0,-0.445723519783438
28.592,0.331624065647973,NaN,0,T,0,-0.445723519783438
28.593,0.333156838656185,NaN,0,T,0,-0.445723519783438
28.594,0.334688970265459,NaN,0,T,0,-0.445723519783438
28.595,0.336220430837645,NaN,0,T,0,-0.445723519783438
28.596,0.33775119074757,NaN,0,T,0,-0.445723519783438
28.597,0.339281220383604,NaN,0,T,0,-0.445723519783438
28.598,0.340810490148256,NaN,0,T,0,-0.445723519783438
28.599,0.34233897045873,NaN,0,T,0,-0.445723519783438
28.6,0.343866631747507,NaN,0,T,0,-0.445723519783438
28.601,0.345393444462895,0,1,T,0,-0.445658864788644
28.602,0.346919379069634,NaN,0,T,0,-0.445658864788644
28.603,0.348444406049449,NaN,0,T,0,-0.445658864788644
28.604,0.349968495901603,NaN,0,T,0,-0.445658864788644
28.605,0.351491619143523,NaN,0,T,0,-0.445658864788644
28.606,0.353013746311302,NaN,0,T,0,-0.445658864788644
28.607,0.354534847960306,NaN,0,T,0,-0.445658864788644
28.608,0.356054894665764,NaN,0,T,0,-0.445658864788644
28.609,0.357573857023281,NaN,0,T,0,-0.445658864788644
28.61,0.359091705649455,NaN,0,T,0,-0.445658864788644
28.611,0.360608411182426,0,1,T,0,-0.445594219172461
28.612,0.362123944282445,NaN,0,T,0,-0.445594219172461
28.613,0.363638275632449,NaN,0,T,0,-0.445594219172461
28.614,0.365151375938606,NaN,0,T,0,-0.445594219172461
28.615,0.366663215930914,NaN,0,T,0,-0.445594219172461
28.616,0.368173766363744,NaN,0,T,0,-0.445594219172461
28.617,0.369682998016421,NaN,0,T,0,-0.445594219172461
28.618,0.371190881693757,NaN,0,T,0,-0.445594219172461
28.619,0.372697388226679,NaN,0,T,0,-0.445594219172461
28.62,0.37420248847272,NaN,0,T,0,-0.445594219172461
28.621,0.37570615331662,0,1,T,0,-0.445529582933532
28.622,0.377208353670915,NaN,0,T,0,-0.445529582933532
28.623,0.378709060476438,NaN,0,T,0,-0.445529582933532
28.624,0.380208244702919,NaN,0,T,0,-0.445529582933532
28.625,0.381705877349567,NaN,0,T,0,-0.445529582933532
28.626,0.383201929445572,NaN,0,T,0,-0.445529582933532
28.627,0.384696372050718,NaN,0,T,0,-0.445529582933532
28.628,0.38618917625592,NaN,0,T,0,-0.445529582933532
28.629,0.387680313183792,NaN,0,T,0,-0.445529582933532
28.63,0.389169753989183,NaN,0,T,0,-0.445529582933532
28.631,0.390657469859769,0,1,T,0,-0.445464956070495
28.632,0.392143432016595,NaN,0,T,0,-0.445464956070495
28.633,0.39362761171461,NaN,0,T,0,-0.445464956070495
28.634,0.395109980243276,NaN,0,T,0,-0.445464956070495
28.635,0.396590508927064,NaN,0,T,0,-0.445464956070495
28.636,0.398069169126034,NaN,0,T,0,-0.445464956070495
28.637,0.399545932236423,NaN,0,T,0,-0.445464956070495
28.638,0.401020769691123,NaN,0,T,0,-0.445464956070495
28.639,0.402493652960317,NaN,0,T,0,-0.445464956070495
28.64,0.403964553551959,NaN,0,T,0,-0.445464956070495
28.641,0.405433443012373,0,1,T,0,-0.44540033858199
28.642,0.406900292926788,NaN,0,T,0,-0.44540033858199
28.643,0.408365074919873,NaN,0,T,0,-0.44540033858199
28.644,0.409827760656313,NaN,0,T,0,-0.44540033858199
28.645,0.41128832184134,NaN,0,T,0,-0.44540033858199
28.646,0.412746730221288,NaN,0,T,0,-0.44540033858199
28.647,0.414202957584123,NaN,0,T,0,-0.44540033858199
28.648,0.415656975760015,NaN,0,T,0,-0.44540033858199
28.649,0.417108756621867,NaN,0,T,0,-0.44540033858199
28.65,0.418558272085847,NaN,0,T,0,-0.44540033858199
28.651,0.420005494111975,0,1,T,0,-0.445335730466657
28.652,0.421450394704609,NaN,0,T,0,-0.445335730466657
28.653,0.422892945913016,NaN,0,T,0,-0.445335730466657
28.654,0.424333119831934,NaN,0,T,0,-0.445335730466657
28.655,0.42577088860206,NaN,0,T,0,-0.445335730466657
28.656,0.427206224410633,NaN,0,T,0,-0.445335730466657
28.657,0.428639099491954,NaN,0,T,0,-0.445335730466657
28.658,0.430069486127926,NaN,0,T,0,-0.445335730466657
28.659,0.431497356648579,NaN,0,T,0,-0.445335730466657
28.66,0.432922683432628,NaN,0,T,0,-0.445335730466657
28.661,0.434345438907996,0,1,T,0,-0.445271131723137
28.662,0.435765595552328,NaN,0,T,0,-0.445271131723137
28.663,0.437183125893572,NaN,0,T,0,-0.445271131723137
28.664,0.438598002510456,NaN,0,T,0,-0.445271131723137
28.665,0.440010198033039,NaN,0,T,0,-0.445271131723137
28.666,0.441419685143275,NaN,0,T,0,-0.445271131723137
28.667,0.442826436575477,NaN,0,T,0,-0.445271131723137
28.668,0.444230425116895,NaN,0,T,0,-0.445271131723137
28.669,0.445631623608228,NaN,0,T,0,-0.445271131723137
28.67,0.447030004944132,NaN,0,T,0,-0.445271131723137
28.671,0.448425542073773,0,1,T,0,-0.445206542350071
28.672,0.44981820800133,NaN,0,T,0,-0.445206542350071
28.673,0.451207975786532,NaN,0,T,0,-0.445206542350071
28.674,0.45259481854515,NaN,0,T,0,-0.445206542350071
28.675,0.453978709449569,NaN,0,T,0,-0.445206542350071
28.676,0.455359621729247,NaN,0,T,0,-0.445206542350071
28.677,0.456737528671277,NaN,0,T,0,-0.445206542350071
28.678,0.458112403620889,NaN,0,T,0,-0.445206542350071
28.679,0.459484219981949,NaN,0,T,0,-0.445206542350071
28.68,0.460852951217519,NaN,0,T,0,-0.445206542350071
28.681,0.462218570850314,0,1,T,0,-0.445141962346098
28.682,0.463581052463242,NaN,0,T,0,-0.445141962346098
28.683,0.46494036969994,NaN,0,T,0,-0.445141962346098
28.684,0.466296496265228,NaN,0,T,0,-0.445141962346098
28.685,0.467649405925664,NaN,0,T,0,-0.445141962346098
28.686,0.468999072510035,NaN,0,T,0,-0.445141962346098
28.687,0.470345469909853,NaN,0,T,0,-0.445141962346098
28.688,0.471688572079879,NaN,0,T,0,-0.445141962346098
28.689,0.473028353038617,NaN,0,T,0,-0.445141962346098
28.69,0.474364786868822,NaN,0,T,0,-0.445141962346098
28.691,0.475697847717979,0,1,T,0,-0.445077391709861
28.692,0.477027509798851,NaN,0,T,0,-0.445077391709861
28.693,0.478353747389923,NaN,0,T,0,-0.445077391709861
28.694,0.479676534835926,NaN,0,T,0,-0.445077391709861
28.695,0.480995846548355,NaN,0,T,0,-0.445077391709861
28.696,0.482311657005912,NaN,0,T,0,-0.445077391709861
28.697,0.483623940755047,NaN,0,T,0,-0.445077391709861
28.698,0.484932672410431,NaN,0,T,0,-0.445077391709861
28.699,0.486237826655436,NaN,0,T,0,-0.445077391709861
28.7,0.487539378242647,NaN,0,T,0,-0.445077391709861
28.701,0.488837301994341,0,1,T,0,-0.445012830439999
28.702,0.490131572802967,NaN,0,T,0,-0.445012830439999
28.703,0.491422165631648,NaN,0,T,0,-0.445012830439999
28.704,0.492709055514639,NaN,0,T,0,-0.445012830439999
28.705,0.493992217557841,NaN,0,T,0,-0.445012830439999
28.706,0.495271626939261,NaN,0,T,0,-0.445012830439999
28.707,0.496547258909506,NaN,0,T,0,-0.445012830439999
28.708,0.497819088792236,NaN,0,T,0,-0.445012830439999
28.709,0.49908709198469,NaN,0,T,0,-0.445012830439999
28.71,0.500351243958108,NaN,0,T,0,-0.445012830439999
28.711,0.501611520258228,0,1,T,0,-0.444948278535156
28.712,0.502867896505785,NaN,0,T,0,-0.444948278535156
28.713,0.504120348396932,NaN,0,T,0,-0.444948278535156
28.714,0.50536885170375,NaN,0,T,0,-0.444948278535156
28.715,0.506613382274703,NaN,0,T,0,-0.444948278535156
28.716,0.507853916035096,NaN,0,T,0,-0.444948278535156
28.717,0.509090428987558,NaN,0,T,0,-0.444948278535156
28.718,0.510322897212496,NaN,0,T,0,-0.444948278535156
28.719,0.511551296868566,NaN,0,T,0,-0.444948278535156
28.72,0.512775604193111,NaN,0,T,0,-0.444948278535156
28.721,0.513995795502654,0,1,T,0,-0.444883735993971
28.722,0.515211847193338,NaN,0,T,0,-0.444883735993971
28.723,0.516423735741368,NaN,0,T,0,-0.444883735993971
28.724,0.517631437703512,NaN,0,T,0,-0.444883735993971
28.725,0.518834929717499,NaN,0,T,0,-0.444883735993971
28.726,0.520034188502499,NaN,0,T,0,-0.444883735993971
28.727,0.521229190859594,NaN,0,T,0,-0.444883735993971
28.728,0.522419913672176,NaN,0,T,0,-0.444883735993971
28.729,0.523606333906439,NaN,0,T,0,-0.444883735993971
28.73,0.524788428611802,NaN,0,T,0,-0.444883735993971
28.731,0.525966174921365,0,1,T,0,-0.444819202815087
28.732,0.527139550052331,NaN,0,T,0,-0.444819202815087
28.733,0.528308531306476,NaN,0,T,0,-0.444819202815087
28.734,0.529473096070568,NaN,0,T,0,-0.444819202815087
28.735,0.530633221816798,NaN,0,T,0,-0.444819202815087
28.736,0.531788886103251,NaN,0,T,0,-0.444819202815087
28.737,0.532940066574289,NaN,0,T,0,-0.444819202815087
28.738,0.534086740961038,NaN,0,T,0,-0.444819202815087
28.739,0.53522888708177,NaN,0,T,0,-0.444819202815087
28.74,0.536366482842355,NaN,0,T,0,-0.444819202815087
28.741,0.537499506236705,0,1,T,0,-0.444754678997146
28.742,0.538627935347165,NaN,0,T,0,-0.444754678997146
28.743,0.53975174834495,NaN,0,T,0,-0.444754678997146
28.744,0.540870923490594,NaN,0,T,0,-0.444754678997146
28.745,0.541985439134321,NaN,0,T,0,-0.444754678997146
28.746,0.543095273716506,NaN,0,T,0,-0.444754678997146
28.747,0.544200405768073,NaN,0,T,0,-0.444754678997146
28.748,0.545300813910915,NaN,0,T,0,-0.444754678997146
28.749,0.546396476858298,NaN,0,T,0,-0.444754678997146
28.75,0.54748737341529,NaN,0,T,0,-0.444754678997146
28.751,0.548573482479161,0,1,T,0,-0.444690164538789
28.752,0.549654783039782,NaN,0,T,0,-0.444690164538789
28.753,0.550731254180061,NaN,0,T,0,-0.444690164538789
28.754,0.551802875076312,NaN,0,T,0,-0.444690164538789
28.755,0.55286962499867,NaN,0,T,0,-0.444690164538789
28.756,0.553931483311519,NaN,0,T,0,-0.444690164538789
28.757,0.554988429473845,NaN,0,T,0,-0.444690164538789
28.758,0.556040443039667,NaN,0,T,0,-0.444690164538789
28.759,0.557087503658422,NaN,0,T,0,-0.444690164538789
28.76,0.558129591075361,NaN,0,T,0,-0.444690164538789
28.761,0.559166685131927,0,1,T,0,-0.44462565943866
28.762,0.56019876576617,NaN,0,T,0,-0.44462565943866
28.763,0.561225813013114,NaN,0,T,0,-0.44462565943866
28.764,0.562247807005153,NaN,0,T,0,-0.44462565943866
28.765,0.563264727972438,NaN,0,T,0,-0.44462565943866
28.766,0.564276556243243,NaN,0,T,0,-0.44462565943866
28.767,0.565283272244365,NaN,0,T,0,-0.44462565943866
28.768,0.5662848565015,NaN,0,T,0,-0.44462565943866
28.769,0.567281289639595,NaN,0,T,0,-0.44462565943866
28.77,0.568272552383271,NaN,0,T,0,-0.44462565943866
28.771,0.569258625557144,0,1,T,0,-0.444561163695401
28.772,0.570239490086219,NaN,0,T,0,-0.444561163695401
28.773,0.571215126996282,NaN,0,T,0,-0.444561163695401
28.774,0.572185517414217,NaN,0,T,0,-0.444561163695401
28.775,0.573150642568413,NaN,0,T,0,-0.444561163695401
28.776,0.574110483789111,NaN,0,T,0,-0.444561163695401
28.777,0.575065022508767,NaN,0,T,0,-0.444561163695401
28.778,0.576014240262403,NaN,0,T,0,-0.444561163695401
28.779,0.576958118687979,NaN,0,T,0,-0.444561163695401
28.78,0.577896639526743,NaN,0,T,0,-0.444561163695401
28.781,0.578829784623569,0,1,T,0,-0.444496677307654
28.782,0.579757535927345,NaN,0,T,0,-0.444496677307654
28.783,0.580679875491277,NaN,0,T,0,-0.444496677307654
28.784,0.581596785473261,NaN,0,T,0,-0.444496677307654
28.785,0.58250824813624,NaN,0,T,0,-0.444496677307654
28.786,0.583414245848513,NaN,0,T,0,-0.444496677307654
28.787,0.584314761084108,NaN,0,T,0,-0.444496677307654
28.788,0.585209776423106,NaN,0,T,0,-0.444496677307654
28.789,0.586099274551972,NaN,0,T,0,-0.444496677307654
28.79,0.586983238263907,NaN,0,T,0,-0.444496677307654
28.791,0.587861650459171,0,1,T,0,-0.444432200274062
28.792,0.588734494145413,NaN,0,T,0,-0.444432200274062
28.793,0.589601752437996,NaN,0,T,0,-0.444432200274062
28.794,0.590463408560342,NaN,0,T,0,-0.444432200274062
28.795,0.591319445844233,NaN,0,T,0,-0.444432200274062
28.796,0.592169847730141,NaN,0,T,0,-0.444432200274062
28.797,0.593014597767568,NaN,0,T,0,-0.444432200274062
28.798,0.593853679615329,NaN,0,T,0,-0.444432200274062
28.799,0.594687077041896,NaN,0,T,0,-0.444432200274062
28.8,0.595514773925706,NaN,0,T,0,-0.444432200274062
28.801,0.596336754255455,0,1,T,0,-0.44436773259327
28.802,0.597153002130445,NaN,0,T,0,-0.44436773259327
28.803,0.597963501760845,NaN,0,T,0,-0.44436773259327
28.804,0.598768237468036,NaN,0,T,0,-0.44436773259327
